Time_Random Time_Random_Adjust Space_Random Result Performance_Result Line_Number
0.9638 0.9643 0.7241 FAILED PSUCC cg.f:578
0.3592 0.3590 0.2012 SUCCES PSUCC cg.f:578
0.1626 0.1625 0.0365 SUCCES PSUCC cg.f:578
0.0573 0.0574 0.5174 SUCCES PSUCC cg.f:578
0.8710 0.8706 0.8594 FAILED PSUCC cg.f:578
0.7617 0.7621 0.8370 FAILED PSUCC cg.f:578
0.0730 0.0730 0.1795 FAILED PSUCC cg.f:578
0.9680 0.9674 0.6558 SUCCES PSUCC cg.f:578
0.7702 0.7699 0.4913 SUCCES PSUCC cg.f:578
0.6663 0.6673 0.4720 SUCCES PSUCC cg.f:681
0.9770 0.9733 0.3126 SUCCES PSUCC cg.f:577
0.3657 0.3658 0.7868 FAILED PSUCC cg.f:578
0.7624 0.7625 0.7686 SUCCES PSUCC cg.f:577
0.5686 0.5701 0.1065 SUCCES PSUCC cg.f:578
0.4658 0.4668 0.5879 SUCCES PSUCC cg.f:577
0.3600 0.3604 0.0657 SUCCES PSUCC cg.f:578
0.2588 0.2595 0.5498 FAILED PSUCC cg.f:578
0.6459 0.6482 0.5246 SUCCES PSUCC cg.f:578
0.0409 0.0410 0.0044 FAILED PSUCC cg.f:578
0.4372 0.4378 0.4853 SUCCES PSUCC cg.f:578
0.2475 0.2477 0.8257 SUCCES PSUCC cg.f:578
0.6399 0.6416 0.3027 SUCCES PSUCC cg.f:578
0.0351 0.0352 0.7832 SUCCES PSUCC cg.f:578
0.9280 0.9313 0.2599 SUCCES PSUCC cg.f:578
0.8234 0.8226 0.7417 SUCCES PSUCC cg.f:578
0.2200 0.2206 0.2216 SUCCES PSUCC cg.f:578
0.1091 0.1092 0.6972 SUCCES PSUCC cg.f:578
0.4157 0.4157 0.0337 FAILED PSUCC cg.f:578
0.3146 0.3144 0.0183 FAILED PSUCC cg.f:578
0.6195 0.6194 0.8547 SUCCES PSUCC cg.f:578
0.0172 0.0173 0.3350 SUCCES PSUCC cg.f:578
0.3277 0.3273 0.6763 SUCCES PSUCC cg.f:578
0.7239 0.7243 0.1572 FAILED PSUCC cg.f:578
0.5271 0.5277 0.4928 FAILED PSUCC cg.f:577
0.4196 0.4193 0.9692 SUCCES PSUCC cg.f:578
0.3165 0.3166 0.4513 SUCCES PSUCC cg.f:578
0.2071 0.2069 0.4288 FAILED PSUCC cg.f:578
0.5165 0.5161 0.2661 SUCCES PSUCC cg.f:578
0.9105 0.9086 0.2462 SUCCES PSUCC cg.f:578
0.2160 0.2156 0.5841 SUCCES PSUCC cg.f:578
0.1143 0.1144 0.0662 SUCCES PSUCC cg.f:578
0.4211 0.4214 0.9032 SUCCES PSUCC cg.f:578
0.8151 0.8177 0.8820 SUCCES PSUCC cg.f:578
0.7129 0.7133 0.8645 SUCCES PSUCC cg.f:578
0.5177 0.5176 0.1997 SUCCES PSUCC cg.f:577
0.9127 0.9052 0.6812 SUCCES PSUCC cg.f:578
0.6324 0.6321 0.3753 SUCCES PSUCC cg.f:578
0.0246 0.0246 0.3523 SUCCES PSUCC cg.f:578
0.8354 0.8379 0.1928 SUCCES PSUCC cg.f:578
0.3226 0.3222 0.8203 FAILED PSUCC cg.f:578
0.6276 0.6293 0.6557 SUCCES PSUCC cg.f:577
0.5181 0.5182 0.1319 SUCCES PSUCC cg.f:578
0.4129 0.4123 0.1117 SUCCES PSUCC cg.f:577
0.2245 0.2245 0.9541 SUCCES PSUCC cg.f:578
0.1127 0.1125 0.9268 SUCCES PSUCC cg.f:577
0.9208 0.9223 0.2651 FAILED PSUCC cg.f:578
0.3185 0.3197 0.7479 FAILED PSUCC cg.f:681
0.2131 0.2132 0.7279 SUCCES PSUCC cg.f:578
0.6024 0.6038 0.7029 SUCCES PSUCC cg.f:578
0.9133 0.9153 0.0445 SUCCES PSUCC cg.f:578
0.8918 0.8946 0.6636 FAILED PSUCC cg.f:578
0.7857 0.7854 0.6422 FAILED PSUCC cg.f:578
0.5965 0.5940 0.9822 SUCCES PSUCC cg.f:578
0.4054 0.4058 0.3216 SUCCES PSUCC cg.f:645
0.3024 0.3028 0.3036 FAILED PSUCC cg.f:578
0.1950 0.1951 0.2809 SUCCES PSUCC cg.f:578
0.5809 0.5804 0.2525 SUCCES PSUCC cg.f:578
0.3988 0.3990 0.5998 SUCCES PSUCC cg.f:578
0.2913 0.2901 0.5794 SUCCES PSUCC cg.f:578
0.0946 0.0949 0.9115 SUCCES PSUCC cg.f:578
0.4026 0.4037 0.7507 SUCCES PSUCC cg.f:578
0.3860 0.3865 0.8730 FAILED PSUCC cg.f:578
0.1927 0.1926 0.7111 SUCCES PSUCC cg.f:578
0.0854 0.0854 0.1888 SUCCES PSUCC cg.f:578
0.3954 0.3941 0.0306 SUCCES PSUCC cg.f:577
0.7029 0.7052 0.3656 SUCCES PSUCC cg.f:578
0.1855 0.1855 0.9883 SUCCES PSUCC cg.f:578
0.9929 0.9893 0.3269 SUCCES PSUCC cg.f:578
0.8036 0.8061 0.6670 FAILED PSUCC cg.f:578
0.1955 0.1954 0.1442 SUCCES PSUCC cg.f:578
0.5929 0.5949 0.6263 FAILED PSUCC cg.f:578
0.9857 0.9862 0.1055 SUCCES PSUCC cg.f:680
0.2920 0.2927 0.9417 SUCCES PSUCC cg.f:578
0.1835 0.1840 0.9180 SUCCES PSUCC cg.f:578
0.0809 0.0810 0.4018 SUCCES PSUCC cg.f:578
0.9759 0.9763 0.3817 FAILED PSUCC cg.f:578
0.7817 0.7833 0.7181 SUCCES PSUCC cg.f:578
0.1743 0.1747 0.6950 SUCCES PSUCC cg.f:578
0.5712 0.5709 0.1775 SUCCES PSUCC cg.f:681
0.4652 0.4653 0.1574 SUCCES PSUCC cg.f:578
0.8600 0.8599 0.1368 SUCCES PSUCC cg.f:577
0.1672 0.1675 0.9736 SUCCES PSUCC cg.f:578
0.5616 0.5617 0.9536 SUCCES PSUCC cg.f:578
0.9577 0.9568 0.4347 SUCCES PSUCC cg.f:578
0.2635 0.2631 0.7689 SUCCES PSUCC cg.f:578
0.0703 0.0706 0.6075 SUCCES PSUCC cg.f:578
0.5576 0.5595 0.7352 SUCCES PSUCC cg.f:578
0.4482 0.4478 0.7099 FAILED PSUCC cg.f:578
0.2540 0.2539 0.0461 SUCCES PSUCC cg.f:578
0.0617 0.0619 0.3854 FAILED PSUCC cg.f:578
0.4573 0.4582 0.8666 SUCCES PSUCC cg.f:578
0.8540 0.8563 0.3481 SUCCES PSUCC cg.f:578
0.8355 0.8351 0.9687 SUCCES PSUCC cg.f:578
0.1395 0.1395 0.3035 SUCCES PSUCC cg.f:578
0.5359 0.5354 0.2849 SUCCES PSUCC cg.f:578
0.3437 0.3452 0.1239 SUCCES PSUCC cg.f:577
0.7347 0.7312 0.0984 SUCCES PSUCC cg.f:681
0.6319 0.6316 0.5818 SUCCES PSUCC cg.f:578
0.9388 0.9423 0.9187 SUCCES PSUCC cg.f:578
0.8315 0.8323 0.3962 SUCCES PSUCC cg.f:578
0.7271 0.7266 0.3778 FAILED PSUCC cg.f:578
0.1220 0.1220 0.8567 SUCCES PSUCC cg.f:681
0.9307 0.9313 0.6964 FAILED PSUCC cg.f:578
0.3233 0.3245 0.1734 SUCCES PSUCC cg.f:577
0.2220 0.2219 0.6571 SUCCES PSUCC cg.f:578
0.0301 0.0302 0.9957 SUCCES PSUCC cg.f:578
0.9217 0.9220 0.9750 SUCCES PSUCC cg.f:577
0.3151 0.3150 0.9506 SUCCES PSUCC cg.f:578
0.1220 0.1219 0.7886 FAILED PSUCC cg.f:578
0.0213 0.0214 0.2732 SUCCES PSUCC cg.f:578
0.8211 0.8183 0.6038 FAILED PSUCC cg.f:578
0.6304 0.6295 0.9442 SUCCES PSUCC cg.f:578
