Time_Random Time_Random_Adjust Space_Random Result Performance_Result Line_Number
0.0283 0.0282 0.9821 failed PSUCC fft3d.f:49
0.1880 0.1887 0.4070 succes PSUCC fft3d.f:82
0.8374 0.8328 0.8223 succes PSUCC fft3d.f:46
0.9009 0.8908 0.5959 succes PSUCC fft3d.f:48
0.4758 0.4734 0.3803 failed PSUCC fft3d.f:120
0.5341 0.5257 0.1497 succes PSUCC fft3d.f:2
0.1085 0.1082 0.4364 succes PSUCC ()
0.6734 0.6708 0.7091 succes PSUCC fft3d.f:120
0.8251 0.8215 0.1274 failed PSUCC fft3d.f:44
0.8955 0.8873 0.4087 succes PSUCC fft3d.f:81
0.5476 0.5445 0.3247 succes PSUCC fft3d.f:82
0.6102 0.6062 0.0989 succes PSUCC fft3d.f:126
0.1796 0.1791 0.3779 succes PSUCC fft3d.f:2
0.7443 0.7408 0.1537 succes PSUCC fft3d.f:166
0.9028 0.8969 0.0774 succes PSUCC fft3d.f:166
0.4697 0.4674 0.8548 failed PSUCC fft3d.f:49
0.0382 0.0380 0.1337 succes PSUCC fft3d.f:2
0.6870 0.6817 0.5489 succes PSUCC fft3d.f:82
0.2542 0.2552 0.8253 succes PSUCC fft3d.f:45
0.4092 0.4104 0.7467 succes PSUCC fft3d.f:46
0.9770 0.9780 0.0221 succes PSUCC fft3d.f:81
0.6262 0.6212 0.9390 succes PSUCC fft3d.f:126
0.6987 0.6983 0.7223 succes PSUCC fft3d.f:81
0.2607 0.2600 0.9928 succes PSUCC fft3d.f:2
0.9169 0.9115 0.9144 succes PSUCC fft3d.f:49
0.4845 0.4813 0.1945 succes PSUCC fft3d.f:49
0.1363 0.1348 0.6112 succes PSUCC fft3d.f:166
0.2067 0.2045 0.8910 succes PSUCC fft3d.f:81
0.7692 0.7627 0.6633 succes PSUCC fft3d.f:126
0.3371 0.3363 0.4446 succes PSUCC fft3d.f:2
0.4933 0.4929 0.8646 succes PSUCC fft3d.f:49
0.0585 0.0583 0.1398 succes PSUCC ()
0.7118 0.7063 0.5578 succes PSUCC fft3d.f:126
0.7827 0.7851 0.3403 succes PSUCC fft3d.f:82
0.9312 0.9313 0.2533 succes PSUCC fft3d.f:82
0.5033 0.4995 0.5357 succes PSUCC fft3d.f:82
0.6573 0.6523 0.9542 succes PSUCC fft3d.f:49
0.2148 0.2124 0.7246 succes PSUCC fft3d.f:49
0.2886 0.2871 0.0063 succes PSUCC fft3d.f:2
0.3567 0.3549 0.7871 succes PSUCC ()
0.5124 0.5092 0.7066 succes PSUCC fft3d.f:82
0.5737 0.5686 0.9795 failed PSUCC fft3d.f:82
0.2281 0.2273 0.3987 failed PSUCC fft3d.f:48
0.8008 0.7905 0.1813 succes PSUCC fft3d.f:160
0.3612 0.3569 0.9540 succes PSUCC fft3d.f:82
0.4259 0.4244 0.2278 failed PSUCC fft3d.f:42
0.9989 0.9991 0.5114 succes PSUCC fft3d.f:48
0.6507 0.6497 0.4270 succes PSUCC fft3d.f:82
0.2172 0.2164 0.7044 succes PSUCC fft3d.f:49
0.2827 0.2803 0.9812 succes PSUCC fft3d.f:49
0.9365 0.9259 0.9010 succes PSUCC fft3d.f:2
0.4186 0.4171 0.0375 succes PSUCC fft3d.f:81
0.5708 0.5684 0.4556 succes PSUCC fft3d.f:120
0.1403 0.1375 0.7365 succes PSUCC fft3d.f:2
0.2050 0.2044 0.5110 succes PSUCC fft3d.f:47
0.7738 0.7713 0.2892 failed PSUCC fft3d.f:120
0.4240 0.4220 0.2060 failed PSUCC fft3d.f:77
0.9963 0.9863 0.9868 succes PSUCC fft3d.f:166
0.6451 0.6434 0.9023 succes PSUCC fft3d.f:82
0.7142 0.7071 0.1845 succes PSUCC fft3d.f:56
0.2798 0.2796 0.9576 succes PSUCC fft3d.f:78
0.8517 0.8520 0.2393 succes PSUCC ()
0.4976 0.4983 0.1527 succes PSUCC fft3d.f:166
0.1549 0.1536 0.5738 succes PSUCC fft3d.f:94
0.2211 0.2202 0.8508 succes PSUCC fft3d.f:2
0.7826 0.7781 0.6228 succes PSUCC fft3d.f:49
0.8575 0.8445 0.9077 succes PSUCC fft3d.f:48
0.9215 0.9226 0.6802 succes PSUCC fft3d.f:82
0.0726 0.0722 0.5982 succes PSUCC fft3d.f:81
0.6512 0.6478 0.8874 succes PSUCC fft3d.f:49
0.2970 0.2954 0.7993 succes PSUCC fft3d.f:2
0.8637 0.8590 0.5769 succes PSUCC fft3d.f:47
0.9286 0.9234 0.3517 failed PSUCC fft3d.f:82
0.0826 0.0821 0.2708 succes PSUCC fft3d.f:82
0.1536 0.1534 0.5526 succes PSUCC fft3d.f:2
0.7168 0.7133 0.3256 succes PSUCC fft3d.f:120
0.3711 0.3694 0.7442 failed PSUCC fft3d.f:48
0.9392 0.9371 0.5240 succes PSUCC fft3d.f:166
0.5894 0.5900 0.4392 succes PSUCC fft3d.f:82
0.2432 0.2422 0.3580 succes PSUCC fft3d.f:2
0.3177 0.3157 0.6431 succes PSUCC fft3d.f:82
0.3782 0.3763 0.4142 succes PSUCC fft3d.f:82
0.0332 0.0332 0.8342 succes PSUCC fft3d.f:46
0.1002 0.0998 0.6136 succes PSUCC fft3d.f:49
0.2527 0.2520 0.0305 succes PSUCC fft3d.f:160
0.3216 0.3203 0.3082 succes PSUCC fft3d.f:82
0.9741 0.9696 0.2281 succes PSUCC fft3d.f:49
0.0413 0.0410 0.5051 succes PSUCC fft3d.f:82
0.1954 0.1939 0.9235 succes PSUCC fft3d.f:49
0.2608 0.2604 0.2010 succes PSUCC fft3d.f:120
0.8315 0.8268 0.9801 succes PSUCC fft3d.f:2
0.4820 0.4777 0.3969 succes PSUCC fft3d.f:49
0.0510 0.0508 0.6751 succes PSUCC fft3d.f:160
0.1150 0.1146 0.4502 succes PSUCC fft3d.f:126
0.6818 0.6793 0.2287 succes PSUCC fft3d.f:82
0.8415 0.8356 0.1526 succes PSUCC fft3d.f:82
0.4057 0.4025 0.4276 succes PSUCC fft3d.f:48
0.4675 0.4647 0.6998 succes PSUCC fft3d.f:82
0.0397 0.0397 0.4827 succes PSUCC fft3d.f:49
0.6915 0.6913 0.8991 succes PSUCC fft3d.f:49
0.2561 0.2547 0.6758 succes PSUCC fft3d.f:49
0.4119 0.4104 0.5970 succes PSUCC fft3d.f:82
0.4778 0.4750 0.3702 failed PSUCC fft3d.f:48
0.6291 0.6238 0.2886 failed PSUCC fft3d.f:2
0.7022 0.6964 0.5724 succes PSUCC fft3d.f:160
0.2676 0.2661 0.3483 succes PSUCC fft3d.f:45
0.8332 0.8316 0.6251 succes PSUCC fft3d.f:2
0.3998 0.4010 0.4014 succes PSUCC fft3d.f:165
0.5571 0.5548 0.3231 succes PSUCC ()
