Time_Random Time_Random_Adjust Space_Random Result Performance_Result Line_Number
0.0578 0.0365 0.7198 SUCCES PFAIL cg.f:578
0.5827 0.3678 0.2667 SUCCES PFAIL cg.f:578
0.1970 0.1246 0.4560 SUCCES PFAIL cg.f:578
0.8093 0.5107 0.6480 SUCCES PFAIL cg.f:578
0.8345 0.5271 0.1944 SUCCES PFAIL cg.f:578
0.4523 0.2852 0.8892 SUCCES PFAIL cg.f:578
0.9783 0.6170 0.9357 SUCCES PFAIL cg.f:578
0.5903 0.3732 0.1266 SUCCES PFAIL cg.f:578
0.2038 0.1289 0.3162 SUCCES PFAIL cg.f:578
0.7343 0.4641 0.8684 SUCCES PFAIL cg.f:578
0.3461 0.2182 0.5561 SUCCES PFAIL cg.f:578
0.4601 0.2901 0.7474 SUCCES PFAIL cg.f:578
0.4794 0.3028 0.7904 SUCCES PFAIL cg.f:578
0.0996 0.0629 0.9870 SUCCES PFAIL cg.f:578
0.1288 0.0812 0.0371 SUCCES PFAIL cg.f:385
0.7408 0.4679 0.2264 SUCCES PFAIL cg.f:680
0.7686 0.4854 0.7758 SUCCES PFAIL cg.f:578
0.3821 0.2410 0.9659 SUCCES PFAIL cg.f:578
0.9061 0.5728 0.0126 SUCCES PFAIL cg.f:578
0.0235 0.0149 0.7087 SUCCES PFAIL cg.f:578
0.6348 0.4006 0.8942 SUCCES PFAIL cg.f:681
0.1626 0.1027 0.9451 SUCCES PFAIL cg.f:578
0.2704 0.1706 0.6298 SUCCES PFAIL cg.f:578
0.3016 0.1905 0.1828 SUCCES PFAIL cg.f:578
0.9188 0.5791 0.3772 SUCCES PFAIL cg.f:577
0.4383 0.2761 0.9207 SUCCES PFAIL cg.f:578
0.4708 0.2969 0.4716 SUCCES PFAIL cg.f:578
0.5828 0.3682 0.6620 SUCCES PFAIL cg.f:577
0.1068 0.0674 0.2101 SUCCES PFAIL cg.f:578
0.2202 0.1392 0.3991 SUCCES PFAIL cg.f:578
0.7464 0.4715 0.4471 SUCCES PFAIL cg.f:578
0.8663 0.5469 0.6444 SUCCES PFAIL cg.f:578
0.9823 0.6191 0.3365 SUCCES PFAIL cg.f:578
0.5049 0.3184 0.8805 SUCCES PFAIL cg.f:578
0.1124 0.0710 0.0661 SUCCES PFAIL cg.f:578
0.6432 0.4064 0.1200 SUCCES PFAIL cg.f:578
0.7583 0.4779 0.8106 SUCCES PFAIL cg.f:578
0.7809 0.4929 0.8547 SUCCES PFAIL cg.f:578
0.8964 0.5662 0.5459 SUCCES PFAIL cg.f:578
0.0091 0.0058 0.7371 SUCCES PFAIL cg.f:578
0.0417 0.0264 0.7913 SUCCES PFAIL cg.f:578
0.5679 0.3577 0.8394 SUCCES PFAIL cg.f:578
0.1759 0.1108 0.0254 SUCCES PFAIL cg.f:578
0.7051 0.4456 0.0741 SUCCES PFAIL cg.f:578
0.3237 0.2042 0.7711 SUCCES PFAIL cg.f:577
0.3394 0.2142 0.8097 SUCCES PFAIL cg.f:578
0.4583 0.2890 0.5045 SUCCES PFAIL cg.f:578
0.9879 0.6236 0.0553 SUCCES PFAIL cg.f:578
0.5986 0.3779 0.7461 SUCCES PFAIL cg.f:578
0.1266 0.0799 0.2930 SUCCES PFAIL cg.f:578
0.2367 0.1494 0.9821 SUCCES PFAIL cg.f:578
0.2657 0.1677 0.5324 SUCCES PFAIL cg.f:580
0.8836 0.5578 0.2282 SUCCES PFAIL cg.f:578
0.4038 0.2550 0.2705 SUCCES PFAIL cg.f:578
0.5212 0.3287 0.4627 SUCCES PFAIL cg.f:578
0.0499 0.0315 0.0127 SUCCES PFAIL cg.f:578
0.1602 0.1010 0.2015 SUCCES PFAIL cg.f:578
0.1891 0.1195 0.2530 SUCCES PFAIL cg.f:578
0.2974 0.1878 0.4375 SUCCES PFAIL cg.f:578
0.3284 0.2064 0.4911 SUCCES PFAIL cg.f:578
0.8530 0.5378 0.0377 SUCCES PFAIL cg.f:578
0.4700 0.2962 0.2320 SUCCES PFAIL cg.f:578
0.9935 0.6259 0.2766 SUCCES PFAIL cg.f:578
0.5205 0.3284 0.3259 SUCCES PFAIL cg.f:578
0.1361 0.0859 0.5179 SUCCES PFAIL cg.f:578
0.1609 0.1017 0.5657 SUCCES PFAIL cg.f:578
0.2745 0.1733 0.7566 SUCCES PFAIL cg.f:578
0.3041 0.1916 0.8081 SUCCES PFAIL cg.f:578
0.4160 0.2622 0.9958 SUCCES PFAIL cg.f:578
0.4406 0.2778 0.0424 SUCCES PFAIL cg.f:577
0.0578 0.0365 0.7351 SUCCES PFAIL cg.f:578
0.0815 0.0515 0.7836 SUCCES PFAIL cg.f:578
0.1994 0.1258 0.4773 SUCCES PFAIL cg.f:578
0.7280 0.4597 0.5278 SUCCES PFAIL cg.f:578
0.3359 0.2119 0.2126 SUCCES PFAIL cg.f:578
0.8631 0.5447 0.7625 SUCCES PFAIL cg.f:578
0.4782 0.3018 0.4537 SUCCES PFAIL cg.f:578
0.9996 0.6305 0.4980 SUCCES PFAIL cg.f:578
0.6230 0.3931 0.6972 SUCCES PFAIL cg.f:578
0.6469 0.4077 0.7436 SUCCES PFAIL cg.f:578
0.7541 0.4759 0.4280 SUCCES PFAIL cg.f:578
0.7876 0.4976 0.4812 SUCCES PFAIL cg.f:578
0.8984 0.5666 0.1722 SUCCES PFAIL cg.f:578
0.4232 0.2670 0.7190 SUCCES PFAIL cg.f:681
0.5441 0.3432 0.9150 SUCCES PFAIL cg.f:578
0.0661 0.0417 0.4601 SUCCES PFAIL cg.f:578
0.1833 0.1158 0.1539 SUCCES PFAIL cg.f:578
0.7064 0.4452 0.6984 SUCCES PFAIL cg.f:578
0.8192 0.5174 0.3887 SUCCES PFAIL cg.f:578
0.3440 0.2171 0.9360 SUCCES PFAIL cg.f:578
0.9596 0.6049 0.1290 SUCCES PFAIL cg.f:577
0.9850 0.6207 0.6759 SUCCES PFAIL cg.f:577
0.5961 0.3759 0.8634 SUCCES PFAIL cg.f:578
0.6280 0.3964 0.9167 SUCCES PFAIL cg.f:578
0.2473 0.1562 0.6132 SUCCES PFAIL cg.f:577
0.7692 0.4859 0.1584 SUCCES PFAIL cg.f:577
0.8813 0.5568 0.8464 SUCCES PFAIL cg.f:578
0.9935 0.6259 0.0340 SUCCES PFAIL cg.f:577
0.5225 0.3298 0.0882 SUCCES PFAIL cg.f:578
0.0472 0.0299 0.1341 SUCCES PFAIL cg.f:578
0.1631 0.1030 0.8260 SUCCES PFAIL cg.f:578
0.1870 0.1181 0.3732 SUCCES PFAIL cg.f:578
0.3067 0.1936 0.5699 SUCCES PFAIL cg.f:578
0.3297 0.2079 0.6135 SUCCES PFAIL cg.f:578
0.9408 0.5930 0.3020 SUCCES PFAIL cg.f:578
0.4698 0.2958 0.3527 SUCCES PFAIL cg.f:578
0.9947 0.6275 0.3996 SUCCES PFAIL cg.f:681
0.6098 0.3840 0.5932 SUCCES PFAIL cg.f:578
0.1375 0.0868 0.6423 SUCCES PFAIL cg.f:578
0.6700 0.4233 0.6968 SUCCES PFAIL cg.f:578
0.2757 0.1740 0.8782 SUCCES PFAIL cg.f:578
0.8013 0.5062 0.4258 SUCCES PFAIL cg.f:578
0.9164 0.5783 0.1191 SUCCES PFAIL cg.f:578
0.4488 0.2830 0.6720 SUCCES PFAIL cg.f:578
0.5562 0.3506 0.3578 SUCCES PFAIL cg.f:578
0.5817 0.3673 0.4051 SUCCES PFAIL cg.f:578
0.1992 0.1258 0.0992 SUCCES PFAIL cg.f:578
0.2263 0.1428 0.6483 SUCCES PFAIL cg.f:578
0.3426 0.2158 0.8407 SUCCES PFAIL cg.f:578
0.8690 0.5488 0.3886 SUCCES PFAIL cg.f:578
0.9794 0.6173 0.0790 SUCCES PFAIL cg.f:578
0.0075 0.0048 0.6282 SUCCES PFAIL cg.f:578
0.0349 0.0221 0.1767 SUCCES PFAIL cg.f:578
0.6420 0.4047 0.8609 SUCCES PFAIL cg.f:577
0.1717 0.1085 0.9114 SUCCES PFAIL cg.f:578
0.7911 0.4996 0.1090 SUCCES PFAIL cg.f:578
0.3125 0.1970 0.6535 SUCCES PFAIL cg.f:577
0.4297 0.2712 0.3464 SUCCES PFAIL cg.f:578
0.9585 0.6045 0.3965 SUCCES PFAIL cg.f:577
0.5685 0.3587 0.0845 SUCCES PFAIL cg.f:577
0.0945 0.0596 0.6324 SUCCES PFAIL cg.f:578
0.7101 0.4484 0.8245 SUCCES PFAIL cg.f:578
0.7335 0.4625 0.3709 SUCCES PFAIL cg.f:578
0.3521 0.2223 0.0654 SUCCES PFAIL cg.f:578
0.3792 0.2394 0.1136 SUCCES PFAIL cg.f:652
0.9907 0.6249 0.3022 SUCCES PFAIL cg.f:578
