Time_Random Time_Random_Adjust Space_Random Result Performance_Result Line_Number
0.9997 0.9031 0.2931 SUCCES PFAIL mg.f:667
0.8057 0.7284 0.8877 SUCCES PFAIL mg.f:667
0.2858 0.2582 0.2658 SUCCES PFAIL mg.f:1059
0.5935 0.5365 0.8615 SUCCES PFAIL mg.f:679
0.0709 0.0643 0.2371 SUCCES PFAIL mg.f:679
0.6392 0.5771 0.2569 SUCCES PFAIL mg.f:604
0.8579 0.8337 0.2118 SUCCES PSUCC mg.f:679
0.6929 0.6248 0.6604 SUCCES PFAIL mg.f:679
0.4933 0.4450 0.7520 FAILED PFAIL mg.f:564
0.7157 0.6462 0.2075 SUCCES PFAIL mg.f:604
0.0255 0.0232 0.8035 SUCCES PFAIL mg.f:830
0.2406 0.2174 0.2547 SUCCES PFAIL mg.f:667
0.4616 0.4167 0.2088 SUCCES PFAIL mg.f:667
0.2718 0.2454 0.8058 SUCCES PFAIL mg.f:604
0.9893 0.8939 0.7575 SUCCES PFAIL mg.f:665
0.2927 0.2649 0.8521 SUCCES PFAIL mg.f:667
0.2736 0.2472 0.2299 SUCCES PFAIL mg.f:595
0.5816 0.5262 0.8264 SUCCES PFAIL mg.f:663
0.5633 0.5080 0.7054 SUCCES PFAIL mg.f:595
0.8649 0.7805 0.7949 SUCCES PFAIL mg.f:597
0.0883 0.0798 0.7514 SUCCES PFAIL mg.f:770
0.4006 0.3614 0.3524 SUCCES PFAIL mg.f:679
0.1182 0.1067 0.8041 SUCCES PFAIL mg.f:665
0.9284 0.8375 0.9014 SUCCES PFAIL mg.f:597
0.6454 0.5828 0.8522 SUCCES PFAIL mg.f:597
0.4492 0.4067 0.9449 SUCCES PFAIL mg.f:667
0.9325 0.8413 0.3271 SUCCES PFAIL mg.f:604
0.6528 0.5892 0.2796 SUCCES PFAIL mg.f:595
0.9625 0.8711 0.8769 SUCCES PFAIL mg.f:667
0.4338 0.3927 0.2463 SUCCES PFAIL mg.f:679
0.5035 0.4545 0.2698 SUCCES PFAIL mg.f:597
0.2288 0.2060 0.7277 SUCCES PFAIL mg.f:665
0.2065 0.1864 0.1036 SUCCES PFAIL mg.f:604
0.5164 0.4672 0.7023 SUCCES PFAIL mg.f:679
0.4933 0.4454 0.5780 SUCCES PFAIL mg.f:604
0.3040 0.2749 0.6753 SUCCES PFAIL mg.f:755
0.5230 0.4737 0.6281 SUCCES PFAIL mg.f:665
0.0884 0.0800 0.6459 SUCCES PFAIL mg.f:770
0.3092 0.2792 0.1007 SUCCES PFAIL mg.f:770
0.1136 0.1025 0.6949 SUCCES PFAIL mg.f:679
0.3341 0.3016 0.6486 SUCCES PFAIL mg.f:667
0.6419 0.5818 0.7447 SUCCES PFAIL mg.f:597
0.3624 0.3294 0.1988 SUCCES PFAIL mg.f:679
0.4293 0.3881 0.2183 SUCCES PFAIL mg.f:604
0.1486 0.1344 0.6706 SUCCES PFAIL mg.f:665
0.6295 0.5684 0.5517 SUCCES PFAIL mg.f:663
0.9429 0.8510 0.1507 SUCCES PFAIL mg.f:604
0.6610 0.5981 0.6029 SUCCES PFAIL mg.f:665
0.7259 0.6554 0.1223 SUCCES PFAIL mg.f:593
0.9447 0.8557 0.0740 SUCCES PFAIL mg.f:679
0.0115 0.0106 0.5918 SUCCES PFAIL mg.f:770
0.7325 0.6630 0.5461 SUCCES PFAIL mg.f:665
0.3009 0.2725 0.5676 SUCCES PFAIL mg.f:679
0.7754 0.6991 0.4409 SUCCES PFAIL mg.f:679
0.5881 0.5318 0.0401 SUCCES PFAIL mg.f:667
0.0653 0.0591 0.4162 SUCCES PFAIL mg.f:604
0.3715 0.3358 0.5111 SUCCES PFAIL mg.f:667
0.3526 0.3183 0.8917 SUCCES PFAIL mg.f:597
0.1625 0.1467 0.9878 SUCCES PFAIL mg.f:757
0.8838 0.7993 0.9426 SUCCES PFAIL mg.f:679
0.9496 0.8590 0.4619 SUCCES PFAIL mg.f:665
0.4270 0.3854 0.3367 SUCCES PFAIL mg.f:597
0.7335 0.6641 0.9332 SUCCES PFAIL mg.f:679
0.2112 0.1908 0.8070 SUCCES PFAIL mg.f:604
0.9413 0.8500 0.7687 SUCCES PFAIL mg.f:604
0.2444 0.2198 0.3623 SUCCES PFAIL mg.f:831
0.9618 0.8700 0.8134 SUCCES PFAIL mg.f:667
0.4462 0.4037 0.6964 SUCCES PFAIL mg.f:679
0.0152 0.0139 0.2172 SUCCES PFAIL mg.f:595
0.2330 0.2092 0.6698 SUCCES PFAIL mg.f:757
0.4516 0.4074 0.1222 SUCCES PFAIL mg.f:770
0.7566 0.6834 0.7161 SUCCES PFAIL mg.f:595
0.4797 0.4353 0.1713 SUCCES PFAIL mg.f:667
0.7846 0.7082 0.2648 SUCCES PFAIL mg.f:604
0.0912 0.0826 0.8598 SUCCES PFAIL mg.f:604
0.3124 0.2820 0.8138 SUCCES PFAIL mg.f:1421
0.1197 0.1079 0.4111 FAILED PFAIL mg.f:665
0.8335 0.7526 0.3599 SUCCES PFAIL mg.f:850
0.1468 0.1330 0.9586 SUCCES PFAIL mg.f:667
0.6227 0.5619 0.8342 SUCCES PFAIL mg.f:679
0.4348 0.3937 0.4331 SUCCES PFAIL mg.f:667
0.9130 0.8243 0.8093 SUCCES PFAIL mg.f:665
0.2186 0.1987 0.9037 SUCCES PFAIL mg.f:665
0.2878 0.2609 0.9249 SUCCES PFAIL mg.f:679
0.7697 0.6944 0.3059 SUCCES PFAIL mg.f:663
0.0770 0.0699 0.4016 SUCCES PFAIL mg.f:679
0.5577 0.5034 0.2789 SUCCES PFAIL mg.f:679
0.8603 0.7785 0.3724 SUCCES PFAIL mg.f:597
0.5844 0.5293 0.3289 SUCCES PFAIL mg.f:667
0.6491 0.5862 0.3454 SUCCES PFAIL mg.f:595
0.8747 0.7920 0.3043 SUCCES PFAIL mg.f:667
0.4418 0.3994 0.3236 SUCCES PFAIL mg.f:679
0.4214 0.3806 0.6999 SUCCES PFAIL mg.f:604
0.2243 0.2029 0.7921 SUCCES PFAIL mg.f:663
0.7103 0.6410 0.1754 SUCCES PFAIL mg.f:604
0.5134 0.4643 0.7691 SUCCES PFAIL mg.f:679
0.4975 0.4486 0.1513 SUCCES PFAIL mg.f:604
0.8038 0.7274 0.7437 SUCCES PFAIL mg.f:679
0.7810 0.7045 0.1215 SUCCES PFAIL mg.f:667
0.5930 0.5373 0.7193 SUCCES PFAIL mg.f:665
0.0707 0.0641 0.0958 SUCCES PFAIL mg.f:679
0.1393 0.1259 0.6161 SUCCES PFAIL mg.f:604
0.3565 0.3221 0.0658 SUCCES PFAIL mg.f:595
0.0743 0.0674 0.5184 SUCCES PFAIL mg.f:667
0.1436 0.1302 0.0419 SUCCES PFAIL mg.f:667
0.6272 0.5657 0.4211 SUCCES PFAIL mg.f:679
0.9337 0.8440 0.0167 SUCCES PFAIL mg.f:604
0.1508 0.1364 0.9687 SUCCES PFAIL mg.f:679
0.2209 0.2002 0.9903 SUCCES PFAIL mg.f:667
0.1979 0.1787 0.8674 SUCCES PFAIL mg.f:604
0.5079 0.4595 0.9637 SUCCES PFAIL mg.f:663
0.9842 0.8887 0.3390 SUCCES PFAIL mg.f:665
0.7935 0.7173 0.9379 SUCCES PFAIL mg.f:597
0.5138 0.4652 0.3916 SUCCES PFAIL mg.f:679
0.5802 0.5251 0.9106 SUCCES PFAIL mg.f:665
0.5631 0.5076 0.7893 SUCCES PFAIL mg.f:604
0.8709 0.7864 0.3851 SUCCES PFAIL mg.f:595
0.5826 0.5272 0.3315 SUCCES PFAIL mg.f:667
0.1553 0.1406 0.3572 SUCCES PFAIL mg.f:667
0.6380 0.5761 0.2377 SUCCES PFAIL mg.f:595
0.4450 0.4029 0.8332 SUCCES PFAIL mg.f:679
0.4245 0.3835 0.2104 SUCCES PFAIL mg.f:597
0.2303 0.2088 0.3048 SUCCES PFAIL mg.f:1059
0.7130 0.6438 0.1861 SUCCES PFAIL mg.f:595
0.5220 0.4702 0.2812 SUCCES PFAIL mg.f:667
0.0007 0.0007 0.1580 SUCCES PFAIL mg.f:770
0.3073 0.2779 0.2536 SUCCES PFAIL mg.f:770
0.5278 0.4764 0.7088 SUCCES PFAIL mg.f:770
0.3339 0.3016 0.3036 SUCCES PFAIL mg.f:679
0.0528 0.0479 0.7563 SUCCES PFAIL mg.f:604
0.3625 0.3279 0.3532 SUCCES PFAIL mg.f:663
0.3406 0.3072 0.7293 SUCCES PFAIL mg.f:679
