Time_Random Time_Random_Adjust Space_Random Result Performance_Result Line_Number
0.6832 0.6475 0.3304 succes PSUCC fft3d.f:33
0.5748 0.5410 0.3228 succes PSUCC fft3d.f:82
0.3800 0.3600 0.1734 succes PSUCC fft3d.f:126
0.7689 0.7257 0.6657 succes PSUCC fft3d.f:49
0.0813 0.0772 0.5223 succes PSUCC fft3d.f:47
0.9688 0.9644 0.5136 succes PSUCC fft3d.f:48
0.5403 0.5051 0.2932 failed PSUCC fft3d.f:49
0.3456 0.3246 0.6468 succes PSUCC fft3d.f:120
0.1515 0.1433 0.9977 succes PSUCC fft3d.f:82
0.5392 0.5107 0.4875 succes PSUCC fft3d.f:77
0.8473 0.7989 0.3412 succes PSUCC fft3d.f:166
0.6562 0.6211 0.1966 succes PSUCC fft3d.f:120
0.5476 0.5169 0.1890 succes PSUCC fft3d.f:82
0.8568 0.8117 0.5439 succes PSUCC fft3d.f:120
0.7453 0.7059 0.0361 succes PSUCC ()
0.6419 0.6371 0.5328 succes PSUCC fft3d.f:82
0.2082 0.1969 0.8100 succes PSUCC fft3d.f:46
0.0156 0.0149 0.6626 succes PSUCC fft3d.f:81
0.9058 0.8557 0.1532 failed PSUCC fft3d.f:82
0.2106 0.1999 0.5059 succes PSUCC fft3d.f:49
0.1095 0.1022 0.0055 failed PSUCC fft3d.f:160
0.4141 0.4112 0.3562 succes PSUCC fft3d.f:82
0.9792 0.9226 0.6337 succes PSUCC fft3d.f:2
0.8737 0.8204 0.6274 succes PSUCC fft3d.f:2
0.1764 0.1668 0.4770 succes PSUCC fft3d.f:81
0.0732 0.0694 0.9738 succes PSUCC fft3d.f:81
0.8765 0.8248 0.3250 succes PSUCC fft3d.f:2
0.2726 0.2568 0.3201 succes PSUCC fft3d.f:49
0.5700 0.5375 0.6664 succes PSUCC fft3d.f:2
0.9700 0.9115 0.6668 succes PSUCC fft3d.f:49
0.7725 0.7208 0.5157 succes PSUCC fft3d.f:81
0.0816 0.0771 0.3707 succes PSUCC fft3d.f:49
0.4752 0.4467 0.8651 succes PSUCC fft3d.f:46
0.7783 0.7323 0.7161 succes PSUCC fft3d.f:82
0.1718 0.1621 0.7105 succes PSUCC ()
0.9743 0.9678 0.5599 succes PSUCC fft3d.f:49
0.5459 0.5147 0.8406 succes PSUCC fft3d.f:49
0.9415 0.8934 0.8371 succes PSUCC fft3d.f:82
0.3314 0.3123 0.3279 succes PSUCC ()
0.6378 0.6005 0.1810 succes PSUCC fft3d.f:48
0.0347 0.0329 0.1777 succes PSUCC fft3d.f:120
0.8371 0.8317 0.5296 succes PSUCC fft3d.f:2
0.9041 0.8510 0.3050 succes PSUCC fft3d.f:160
0.7989 0.7535 0.8002 succes PSUCC ()
0.1052 0.0988 0.1532 succes PSUCC fft3d.f:160
0.9983 0.9426 0.1484 succes PSUCC fft3d.f:2
0.3083 0.2915 0.5048 succes PSUCC fft3d.f:49
0.6130 0.5781 0.3567 succes PSUCC fft3d.f:46
0.5013 0.4739 0.8458 succes PSUCC fft3d.f:2
0.8100 0.8047 0.7001 succes PSUCC ()
0.3743 0.3551 0.9751 succes PSUCC ()
0.7710 0.7254 0.9725 succes PSUCC fft3d.f:78
0.1621 0.1524 0.4639 succes PSUCC fft3d.f:81
0.4678 0.4429 0.3177 succes PSUCC fft3d.f:2
0.3617 0.3390 0.3134 succes PSUCC fft3d.f:48
0.1714 0.1622 0.6679 succes PSUCC ()
0.9687 0.9116 0.0128 succes PSUCC fft3d.f:49
0.3688 0.3427 0.0123 succes PSUCC fft3d.f:166
0.1692 0.1601 0.3617 succes PSUCC fft3d.f:2
0.9750 0.9747 0.7121 succes PSUCC fft3d.f:81
0.1326 0.1254 0.1349 succes PSUCC fft3d.f:46
0.4391 0.4136 0.4877 succes PSUCC fft3d.f:82
0.3293 0.3090 0.4799 succes PSUCC ()
0.6376 0.6351 0.8354 succes PSUCC fft3d.f:81
0.7010 0.6626 0.6073 succes PSUCC fft3d.f:2
0.0984 0.0934 0.6067 succes PSUCC fft3d.f:81
0.4872 0.4612 0.5948 succes PSUCC fft3d.f:126
0.7976 0.7495 0.9526 succes PSUCC fft3d.f:166
0.1895 0.1791 0.4462 succes PSUCC fft3d.f:45
0.6476 0.6115 0.7166 succes PSUCC fft3d.f:48
0.4553 0.4305 0.5698 succes PSUCC fft3d.f:49
0.8492 0.8009 0.5650 succes PSUCC fft3d.f:82
0.1591 0.1504 0.4218 succes PSUCC fft3d.f:160
0.0448 0.0422 0.9082 succes PSUCC fft3d.f:2
0.8577 0.8442 0.2661 succes PSUCC ()
0.4166 0.3914 0.0373 succes PSUCC fft3d.f:2
0.2291 0.2147 0.8962 succes PSUCC fft3d.f:82
0.0367 0.0346 0.2499 succes PSUCC fft3d.f:2
0.9280 0.8738 0.7423 succes PSUCC fft3d.f:2
0.7317 0.6868 0.5909 succes PSUCC fft3d.f:82
0.6244 0.5908 0.0853 succes PSUCC fft3d.f:82
0.9337 0.8790 0.4417 succes PSUCC fft3d.f:2
0.7382 0.6983 0.7924 succes PSUCC fft3d.f:166
0.1310 0.1249 0.2862 succes PSUCC fft3d.f:2
0.5243 0.4969 0.2810 succes PSUCC fft3d.f:82
0.9138 0.8618 0.7718 succes PSUCC fft3d.f:49
0.7219 0.6836 0.1264 succes PSUCC fft3d.f:49
0.6106 0.5768 0.6160 succes PSUCC fft3d.f:49
0.4213 0.3974 0.4736 succes PSUCC fft3d.f:82
0.2299 0.2173 0.8280 succes PSUCC fft3d.f:81
0.1212 0.1151 0.8214 succes PSUCC fft3d.f:49
0.5178 0.4880 0.8185 succes PSUCC fft3d.f:2
0.8169 0.7696 0.1648 succes PSUCC fft3d.f:82
0.7102 0.6686 0.1587 succes PSUCC fft3d.f:82
0.0176 0.0174 0.0123 succes PSUCC fft3d.f:120
0.0871 0.0824 0.7918 succes PSUCC fft3d.f:48
0.8936 0.8439 0.6460 succes PSUCC fft3d.f:2
0.2836 0.2694 0.6370 succes PSUCC fft3d.f:48
0.1746 0.1737 0.6297 succes PSUCC fft3d.f:47
0.2444 0.2317 0.4071 succes PSUCC fft3d.f:82
0.1384 0.1306 0.4025 succes PSUCC fft3d.f:120
0.9418 0.8853 0.7544 succes PSUCC fft3d.f:2
0.8346 0.7831 0.2466 succes PSUCC fft3d.f:81
0.6415 0.6067 0.6014 succes PSUCC ()
0.5359 0.5341 0.0953 succes PSUCC fft3d.f:2
0.1010 0.0957 0.3718 succes PSUCC fft3d.f:48
0.9982 0.9433 0.3705 succes PSUCC fft3d.f:160
0.8013 0.7583 0.7184 succes PSUCC fft3d.f:126
0.6943 0.6566 0.7154 succes PSUCC ()
0.5004 0.4729 0.5649 succes PSUCC fft3d.f:2
0.8887 0.8862 0.5539 succes PSUCC fft3d.f:165
0.9569 0.9032 0.8350 succes PSUCC ()
0.7664 0.7279 0.6908 succes PSUCC fft3d.f:48
0.6572 0.6177 0.1831 succes PSUCC fft3d.f:48
0.5562 0.5231 0.6836 succes PSUCC fft3d.f:126
0.8538 0.8038 0.5273 succes PSUCC ()
0.6631 0.6275 0.8816 succes PSUCC fft3d.f:2
0.0580 0.0551 0.3769 succes PSUCC fft3d.f:49
0.9509 0.9468 0.8728 succes PSUCC fft3d.f:48
0.0168 0.0160 0.1485 succes PSUCC fft3d.f:120
0.4115 0.4076 0.1448 failed PSUCC fft3d.f:2
0.9781 0.9133 0.4207 succes PSUCC fft3d.f:126
0.7808 0.7412 0.7696 succes PSUCC fft3d.f:49
0.1756 0.1655 0.2657 succes PSUCC fft3d.f:2
0.9821 0.9232 0.1196 succes PSUCC fft3d.f:81
0.8751 0.8272 0.1126 succes PSUCC fft3d.f:82
0.6807 0.6436 0.9659 succes PSUCC fft3d.f:82
0.0755 0.0717 0.9619 succes PSUCC fft3d.f:81
0.3787 0.3764 0.8124 failed PSUCC fft3d.f:46
0.5397 0.5041 0.2369 succes PSUCC fft3d.f:94
0.7564 0.7156 0.9452 succes PSUCC fft3d.f:2
0.6438 0.6088 0.4342 succes PSUCC fft3d.f:49
0.5377 0.5359 0.9302 succes PSUCC fft3d.f:81
0.1052 0.0997 0.7079 succes PSUCC fft3d.f:46
0.5008 0.4745 0.2041 succes PSUCC fft3d.f:49
0.3062 0.2878 0.0562 succes PSUCC fft3d.f:81
0.1987 0.1977 0.5495 succes PSUCC fft3d.f:166
0.2635 0.2491 0.8258 succes PSUCC fft3d.f:166
0.0740 0.0703 0.6805 succes PSUCC fft3d.f:2
0.9632 0.9046 0.6724 succes PSUCC ()
0.2741 0.2586 0.5272 succes PSUCC fft3d.f:2
0.6651 0.6304 0.5205 succes PSUCC fft3d.f:81
0.0553 0.0523 0.5123 succes PSUCC fft3d.f:166
0.3623 0.3414 0.8654 succes PSUCC fft3d.f:159
0.1692 0.1594 0.7188 succes PSUCC fft3d.f:166
0.5630 0.5294 0.2146 succes PSUCC fft3d.f:48
0.3750 0.3568 0.5723 succes PSUCC ()
0.7613 0.7183 0.5598 succes PSUCC fft3d.f:82
0.5693 0.5395 0.4140 succes PSUCC fft3d.f:166
0.4549 0.4300 0.9019 succes PSUCC fft3d.f:49
0.3548 0.3533 0.4039 succes PSUCC fft3d.f:2
0.9151 0.8662 0.1729 succes PSUCC fft3d.f:81
0.3134 0.2968 0.6721 succes PSUCC fft3d.f:82
0.1165 0.1101 0.0230 succes PSUCC ()
0.4269 0.3996 0.3793 succes PSUCC fft3d.f:49
0.2332 0.2183 0.7306 succes PSUCC fft3d.f:81
0.6246 0.6242 0.7240 succes PSUCC fft3d.f:81
0.1889 0.1788 0.4998 succes PSUCC fft3d.f:120
0.0820 0.0776 0.9936 succes PSUCC fft3d.f:49
0.8907 0.8390 0.8485 succes PSUCC fft3d.f:82
0.6961 0.6520 0.7003 failed PSUCC fft3d.f:48
0.0877 0.0832 0.1926 failed PSUCC fft3d.f:48
0.3976 0.3961 0.0490 succes PSUCC fft3d.f:166
0.0465 0.0441 0.9632 succes PSUCC fft3d.f:160
0.3498 0.3467 0.3149 succes PSUCC fft3d.f:166
0.9208 0.8643 0.5953 succes PSUCC fft3d.f:82
0.8153 0.7714 0.5900 succes PSUCC fft3d.f:125
0.6212 0.5829 0.4421 succes PSUCC fft3d.f:81
0.9216 0.8660 0.7901 succes PSUCC fft3d.f:82
0.3184 0.3003 0.7877 succes PSUCC fft3d.f:79
0.6208 0.6160 0.1380 succes PSUCC fft3d.f:120
0.6939 0.6581 0.4194 succes PSUCC fft3d.f:2
0.5860 0.5502 0.4121 succes PSUCC fft3d.f:49
0.3936 0.3685 0.7667 succes PSUCC fft3d.f:2
0.6915 0.6538 0.6123 succes PSUCC ()
0.5867 0.5526 0.6072 succes PSUCC fft3d.f:81
0.3931 0.3919 0.4603 succes PSUCC fft3d.f:49
0.9654 0.9129 0.2435 succes PSUCC fft3d.f:47
0.8584 0.8095 0.7373 succes PSUCC fft3d.f:49
0.1641 0.1559 0.5895 succes PSUCC ()
0.0557 0.0527 0.5829 succes PSUCC fft3d.f:166
0.3565 0.3345 0.4286 succes PSUCC fft3d.f:82
0.2524 0.2394 0.9274 succes PSUCC fft3d.f:82
0.5588 0.5257 0.2792 succes PSUCC fft3d.f:2
0.4511 0.4246 0.7724 succes PSUCC fft3d.f:57
0.7562 0.7121 0.1234 succes PSUCC fft3d.f:82
0.6540 0.6166 0.1213 succes PSUCC fft3d.f:2
0.4556 0.4285 0.9720 succes PSUCC fft3d.f:82
0.3521 0.3513 0.9670 succes PSUCC fft3d.f:81
0.4207 0.3966 0.7497 succes PSUCC fft3d.f:48
0.8100 0.7621 0.7381 succes PSUCC fft3d.f:46
0.1157 0.1095 0.5895 succes PSUCC fft3d.f:166
0.5109 0.5073 0.0870 succes PSUCC fft3d.f:2
0.5773 0.5449 0.8634 succes PSUCC fft3d.f:48
0.3858 0.3656 0.7200 succes PSUCC fft3d.f:81
0.7772 0.7249 0.7113 succes PSUCC fft3d.f:2
0.0832 0.0789 0.0631 succes PSUCC fft3d.f:49
0.4782 0.4527 0.5594 succes PSUCC fft3d.f:48
0.7827 0.7385 0.4097 succes PSUCC fft3d.f:49
0.0856 0.0815 0.2598 succes PSUCC fft3d.f:49
0.9806 0.9744 0.7554 succes PSUCC fft3d.f:81
0.1367 0.1285 0.6770 succes PSUCC fft3d.f:49
0.9408 0.8848 0.0272 succes PSUCC fft3d.f:2
0.7462 0.7007 0.8783 succes PSUCC fft3d.f:82
0.1437 0.1358 0.3772 succes PSUCC fft3d.f:47
0.4436 0.4195 0.2259 succes PSUCC fft3d.f:49
0.2550 0.2411 0.0818 succes PSUCC fft3d.f:166
0.1434 0.1362 0.5712 failed PSUCC fft3d.f:48
0.5430 0.5107 0.0722 succes PSUCC fft3d.f:81
0.8418 0.7919 0.9187 succes PSUCC fft3d.f:160
0.2397 0.2262 0.4149 succes PSUCC fft3d.f:120
0.0460 0.0437 0.2683 succes PSUCC fft3d.f:166
0.4377 0.4144 0.7617 succes PSUCC fft3d.f:82
0.7436 0.6999 0.6149 succes PSUCC fft3d.f:49
0.5447 0.5152 0.4627 succes PSUCC fft3d.f:126
0.4407 0.4172 0.9594 succes PSUCC fft3d.f:126
0.8348 0.7869 0.4549 succes PSUCC fft3d.f:82
0.6394 0.6390 0.8041 succes PSUCC fft3d.f:49
0.2103 0.2090 0.0865 succes PSUCC fft3d.f:48
0.7758 0.7315 0.8619 succes PSUCC fft3d.f:78
0.6639 0.6282 0.8525 succes PSUCC fft3d.f:82
0.5621 0.5327 0.8510 succes PSUCC fft3d.f:48
0.8649 0.8129 0.2000 succes PSUCC fft3d.f:2
0.7612 0.7197 0.6972 succes PSUCC fft3d.f:49
0.0655 0.0652 0.5496 succes PSUCC fft3d.f:81
0.6308 0.5969 0.3245 succes PSUCC fft3d.f:45
0.5229 0.4943 0.3174 succes PSUCC fft3d.f:160
0.9233 0.8761 0.3186 succes PSUCC fft3d.f:82
0.7244 0.6818 0.1661 succes PSUCC fft3d.f:47
0.6217 0.5872 0.6634 succes PSUCC fft3d.f:49
0.9197 0.9139 0.5106 succes PSUCC fft3d.f:46
0.9928 0.9367 0.2914 succes PSUCC fft3d.f:160
0.3836 0.3630 0.7835 failed PSUCC fft3d.f:82
0.7768 0.7337 0.7788 succes PSUCC fft3d.f:82
0.5831 0.5517 0.6304 succes PSUCC fft3d.f:48
0.9785 0.9228 0.1259 succes PSUCC fft3d.f:126
0.7804 0.7376 0.4775 succes PSUCC fft3d.f:2
0.0904 0.0855 0.3311 succes PSUCC fft3d.f:49
0.4824 0.4800 0.8258 succes PSUCC fft3d.f:82
0.5451 0.5164 0.5989 succes PSUCC fft3d.f:120
0.4393 0.4158 0.0965 succes PSUCC fft3d.f:49
0.7499 0.6982 0.4508 succes PSUCC ()
0.0525 0.0498 0.7988 succes PSUCC fft3d.f:82
0.9456 0.8926 0.2944 succes PSUCC fft3d.f:166
0.7543 0.7160 0.1498 succes PSUCC fft3d.f:120
0.1408 0.1330 0.6375 succes PSUCC fft3d.f:2
0.9557 0.8969 0.4979 succes PSUCC fft3d.f:160
0.8460 0.7983 0.4907 succes PSUCC fft3d.f:49
0.1563 0.1481 0.3462 succes PSUCC fft3d.f:82
0.0429 0.0408 0.8335 succes PSUCC fft3d.f:2
0.8506 0.8492 0.1895 succes PSUCC fft3d.f:49
0.5012 0.4761 0.1049 succes PSUCC fft3d.f:2
0.8971 0.8418 0.6015 succes PSUCC fft3d.f:49
0.2029 0.1902 0.9533 succes PSUCC fft3d.f:166
0.5087 0.5064 0.8051 succes PSUCC ()
0.6633 0.6273 0.2258 succes PSUCC fft3d.f:49
0.4681 0.4438 0.5776 failed PSUCC fft3d.f:78
0.8636 0.8110 0.0748 succes PSUCC fft3d.f:2
0.1651 0.1568 0.4216 succes PSUCC ()
0.0611 0.0578 0.4178 succes PSUCC fft3d.f:166
0.3652 0.3640 0.7693 succes PSUCC fft3d.f:82
0.4320 0.4089 0.0479 succes PSUCC fft3d.f:81
0.3236 0.3072 0.0410 succes PSUCC ()
0.7212 0.6780 0.0381 failed PSUCC fft3d.f:48
0.5269 0.4966 0.8898 succes PSUCC fft3d.f:48
0.4190 0.3950 0.3841 succes PSUCC fft3d.f:160
0.7224 0.7167 0.2335 succes PSUCC fft3d.f:82
0.2903 0.2748 0.5124 succes PSUCC fft3d.f:49
0.1821 0.1728 0.0046 succes PSUCC fft3d.f:45
0.5788 0.5442 0.0018 failed PSUCC fft3d.f:82
0.3840 0.3631 0.3553 succes PSUCC fft3d.f:2
0.7783 0.7359 0.8486 succes PSUCC fft3d.f:46
0.5788 0.5487 0.6976 succes PSUCC fft3d.f:82
0.9765 0.9197 0.6946 succes PSUCC fft3d.f:46
0.7829 0.7357 0.0477 succes PSUCC fft3d.f:48
0.1743 0.1654 0.5409 succes PSUCC fft3d.f:81
0.4828 0.4829 0.8956 succes PSUCC fft3d.f:49
0.6362 0.6018 0.3140 succes PSUCC fft3d.f:47
0.5243 0.4967 0.8036 succes PSUCC fft3d.f:49
0.3297 0.3111 0.6542 failed PSUCC fft3d.f:120
0.6388 0.6041 0.5108 succes PSUCC ()
0.5343 0.5063 0.5070 succes PSUCC ()
0.9225 0.9186 0.4964 succes PSUCC fft3d.f:49
0.5005 0.4730 0.7847 succes PSUCC fft3d.f:82
0.3845 0.3638 0.2709 succes PSUCC fft3d.f:120
0.6942 0.6574 0.1237 succes PSUCC fft3d.f:45
0.5851 0.5523 0.1174 succes PSUCC fft3d.f:49
0.3933 0.3681 0.4708 succes PSUCC fft3d.f:49
0.1945 0.1948 0.3200 succes PSUCC fft3d.f:166
0.8526 0.8044 0.2438 succes PSUCC ()
0.6564 0.6185 0.0941 failed PSUCC fft3d.f:81
0.4628 0.4386 0.4457 succes PSUCC fft3d.f:82
0.8524 0.8045 0.4383 succes PSUCC ()
0.6644 0.6275 0.7951 succes PSUCC fft3d.f:82
0.0523 0.0523 0.2849 succes PSUCC fft3d.f:49
0.6276 0.5904 0.5709 succes PSUCC fft3d.f:48
0.0146 0.0137 0.5589 succes PSUCC fft3d.f:126
0.3222 0.2986 0.9121 succes PSUCC fft3d.f:82
0.0397 0.0378 0.1231 succes PSUCC fft3d.f:48
0.4312 0.4085 0.6143 succes PSUCC ()
0.3289 0.3090 0.6129 succes PSUCC ()
0.1301 0.1229 0.9621 succes PSUCC fft3d.f:82
0.9366 0.8834 0.3144 succes PSUCC fft3d.f:82
0.8323 0.7862 0.3113 succes PSUCC fft3d.f:82
0.1342 0.1273 0.1608 succes PSUCC fft3d.f:82
0.0351 0.0330 0.1593 succes PSUCC fft3d.f:48
0.8324 0.8276 0.5061 succes PSUCC fft3d.f:81
0.4872 0.4612 0.9241 succes PSUCC fft3d.f:49
0.7990 0.7519 0.7815 succes PSUCC fft3d.f:160
0.1010 0.0958 0.1327 succes PSUCC fft3d.f:166
0.9950 0.9926 0.1255 succes PSUCC fft3d.f:81
0.6442 0.6111 0.5429 succes PSUCC fft3d.f:49
0.4571 0.4316 0.8999 succes PSUCC fft3d.f:82
0.8479 0.8045 0.8924 failed PSUCC ()
0.2422 0.2277 0.3867 succes PSUCC fft3d.f:2
0.0466 0.0443 0.7395 succes PSUCC fft3d.f:79
0.9445 0.9408 0.7369 failed PSUCC fft3d.f:166
0.5083 0.4784 0.5122 succes PSUCC fft3d.f:2
0.3979 0.3742 0.5032 succes PSUCC fft3d.f:126
0.7061 0.6661 0.8558 succes PSUCC fft3d.f:125
0.0963 0.0913 0.8484 succes PSUCC fft3d.f:81
0.9052 0.8549 0.7052 succes PSUCC ()
0.7949 0.7517 0.1947 succes PSUCC fft3d.f:82
0.6039 0.5710 0.5505 succes PSUCC fft3d.f:120
0.9978 0.9408 0.0447 succes PSUCC fft3d.f:49
0.8058 0.7628 0.3998 succes PSUCC fft3d.f:126
0.7005 0.6643 0.3938 succes PSUCC fft3d.f:120
0.5042 0.4707 0.7437 succes PSUCC fft3d.f:49
0.8066 0.8001 0.5951 succes PSUCC fft3d.f:48
0.9625 0.9085 0.5161 succes PSUCC fft3d.f:45
0.7663 0.7250 0.3656 succes PSUCC fft3d.f:47
0.6583 0.6223 0.3588 succes PSUCC fft3d.f:81
0.9685 0.9147 0.7146 succes PSUCC fft3d.f:48
0.7791 0.7363 0.5720 succes PSUCC fft3d.f:81
0.1698 0.1611 0.0651 succes PSUCC fft3d.f:49
0.0604 0.0575 0.5564 succes PSUCC fft3d.f:82
0.3640 0.3635 0.4053 succes PSUCC fft3d.f:49
0.5215 0.4937 0.8273 succes PSUCC fft3d.f:46
0.3269 0.3085 0.1820 succes PSUCC ()
0.2200 0.2084 0.6744 succes PSUCC ()
0.5231 0.4942 0.0243 succes PSUCC fft3d.f:48
0.9173 0.8651 0.5199 succes PSUCC fft3d.f:2
0.2263 0.2149 0.8744 succes PSUCC fft3d.f:2
0.1147 0.1081 0.8645 succes PSUCC fft3d.f:49
0.4244 0.3992 0.2203 succes PSUCC fft3d.f:165
0.3175 0.3013 0.2157 succes PSUCC fft3d.f:81
0.1203 0.1197 0.0647 succes PSUCC fft3d.f:2
0.7733 0.7278 0.9821 succes PSUCC fft3d.f:49
0.0814 0.0769 0.8365 succes PSUCC fft3d.f:48
0.3849 0.3622 0.6865 succes PSUCC ()
0.2816 0.2655 0.1848 succes PSUCC fft3d.f:57
0.5934 0.5528 0.5419 succes PSUCC ()
0.3910 0.3645 0.3867 failed PSUCC fft3d.f:120
0.1991 0.1873 0.2409 succes PSUCC fft3d.f:49
0.0918 0.0872 0.2347 succes PSUCC fft3d.f:2
0.9000 0.8471 0.5892 succes PSUCC fft3d.f:49
0.2935 0.2772 0.5830 succes PSUCC fft3d.f:2
0.0964 0.0910 0.4345 succes PSUCC fft3d.f:82
0.9949 0.9331 0.4325 succes PSUCC fft3d.f:81
0.7919 0.7448 0.7770 succes PSUCC fft3d.f:2
0.1058 0.1000 0.1365 succes PSUCC fft3d.f:49
0.9968 0.9348 0.1295 succes PSUCC fft3d.f:2
0.3009 0.2847 0.9794 succes PSUCC fft3d.f:48
0.6915 0.6534 0.9715 succes PSUCC ()
0.0014 0.0014 0.3262 succes PSUCC ()
0.8060 0.7616 0.1782 succes PSUCC fft3d.f:126
0.2002 0.1892 0.6742 succes PSUCC fft3d.f:82
0.5023 0.4720 0.0230 failed PSUCC fft3d.f:120
0.3125 0.2915 0.3792 succes PSUCC fft3d.f:2
0.1196 0.1132 0.2324 succes PSUCC fft3d.f:2
0.5139 0.4857 0.2278 succes PSUCC fft3d.f:82
0.3161 0.2988 0.5769 succes PSUCC fft3d.f:78
0.1237 0.1231 0.4291 succes PSUCC fft3d.f:120
0.2740 0.2588 0.3462 succes PSUCC ()
0.5800 0.5494 0.1999 succes PSUCC fft3d.f:82
0.9741 0.9163 0.6952 succes PSUCC fft3d.f:120
0.7819 0.7417 0.0491 succes PSUCC fft3d.f:160
0.6786 0.6388 0.0462 succes PSUCC fft3d.f:2
0.4804 0.4535 0.3923 succes PSUCC fft3d.f:160
0.2879 0.2731 0.7484 succes PSUCC fft3d.f:120
0.6757 0.6313 0.7369 succes PSUCC fft3d.f:82
0.9872 0.9305 0.0944 succes PSUCC fft3d.f:81
0.2941 0.2787 0.4477 succes PSUCC fft3d.f:49
0.1881 0.1777 0.9417 succes PSUCC fft3d.f:82
0.4917 0.4648 0.7927 succes PSUCC fft3d.f:45
0.3869 0.3659 0.2889 succes PSUCC fft3d.f:82
0.2765 0.2769 0.7809 succes PSUCC fft3d.f:2
0.8477 0.8007 0.5608 succes PSUCC fft3d.f:48
0.2360 0.2237 0.0498 succes PSUCC fft3d.f:49
0.0442 0.0419 0.9037 succes PSUCC fft3d.f:82
0.9378 0.8907 0.3986 succes PSUCC fft3d.f:49
0.3288 0.3080 0.8913 succes PSUCC fft3d.f:166
0.1328 0.1256 0.2430 succes PSUCC fft3d.f:2
0.9455 0.8918 0.6013 succes PSUCC fft3d.f:82
0.3395 0.3208 0.5966 succes PSUCC fft3d.f:49
0.6459 0.6115 0.4505 succes PSUCC fft3d.f:2
0.5347 0.5047 0.9400 succes PSUCC ()
0.3434 0.3251 0.7943 succes PSUCC fft3d.f:81
0.7347 0.6948 0.7876 succes PSUCC fft3d.f:166
0.1302 0.1232 0.2837 succes PSUCC fft3d.f:81
0.9338 0.9335 0.1341 succes PSUCC fft3d.f:81
0.5920 0.5593 0.5560 failed PSUCC fft3d.f:48
0.3914 0.3691 0.4035 succes PSUCC fft3d.f:49
0.2012 0.1887 0.7586 succes PSUCC fft3d.f:49
0.0939 0.0889 0.2523 succes PSUCC fft3d.f:81
0.3985 0.3777 0.1044 succes PSUCC fft3d.f:49
0.7918 0.7492 0.0992 succes PSUCC fft3d.f:49
0.0984 0.0937 0.4518 succes PSUCC fft3d.f:49
0.9914 0.9851 0.9473 succes PSUCC fft3d.f:2
0.5559 0.5252 0.2194 succes PSUCC fft3d.f:46
0.3643 0.3453 0.5752 succes PSUCC fft3d.f:49
0.7588 0.7147 0.0713 succes PSUCC fft3d.f:48
0.0630 0.0597 0.4215 succes PSUCC ()
0.9561 0.9034 0.4155 succes PSUCC ()
0.2620 0.2482 0.7683 succes PSUCC fft3d.f:160
0.6575 0.6222 0.7645 succes PSUCC fft3d.f:2
0.0484 0.0460 0.2556 succes PSUCC fft3d.f:166
0.8531 0.8006 0.6082 succes PSUCC fft3d.f:82
0.2473 0.2346 0.6043 succes PSUCC fft3d.f:82
0.5528 0.5194 0.4546 succes PSUCC fft3d.f:49
0.4489 0.4215 0.9536 succes PSUCC fft3d.f:119
0.2538 0.2393 0.8029 succes PSUCC fft3d.f:82
0.0587 0.0555 0.6558 succes PSUCC fft3d.f:49
0.9525 0.9003 0.6486 succes PSUCC fft3d.f:46
0.7512 0.7091 0.4961 succes PSUCC fft3d.f:49
0.1528 0.1443 0.9983 succes PSUCC fft3d.f:160
0.4517 0.4278 0.3434 succes PSUCC fft3d.f:2
0.8487 0.8032 0.8398 succes PSUCC ()
0.7397 0.6982 0.8342 succes PSUCC fft3d.f:2
0.0493 0.0469 0.6902 succes PSUCC fft3d.f:79
0.4345 0.4094 0.1766 succes PSUCC ()
0.7453 0.7004 0.0342 succes PSUCC fft3d.f:49
0.6394 0.6020 0.5303 succes PSUCC fft3d.f:160
0.4444 0.4209 0.8778 succes PSUCC fft3d.f:120
0.3347 0.3168 0.8706 succes PSUCC fft3d.f:2
0.6455 0.6109 0.7273 succes PSUCC fft3d.f:126
0.5382 0.5091 0.2205 succes PSUCC fft3d.f:120
0.3446 0.3254 0.5739 succes PSUCC fft3d.f:81
0.7389 0.6993 0.5701 succes PSUCC fft3d.f:165
0.5424 0.5123 0.4207 failed PSUCC fft3d.f:126
0.9393 0.9410 0.9178 succes PSUCC fft3d.f:160
0.5023 0.4722 0.1926 succes PSUCC fft3d.f:2
0.3904 0.3685 0.6819 succes PSUCC fft3d.f:49
0.2028 0.1901 0.5386 succes PSUCC fft3d.f:81
0.5117 0.4854 0.8939 succes PSUCC fft3d.f:48
0.9021 0.8499 0.8863 succes PSUCC fft3d.f:81
0.7102 0.6675 0.2401 succes PSUCC fft3d.f:126
0.1020 0.0963 0.2337 succes PSUCC fft3d.f:160
0.4108 0.3869 0.0892 succes PSUCC fft3d.f:2
0.8008 0.7531 0.5796 succes PSUCC fft3d.f:82
0.1085 0.1024 0.4349 succes PSUCC fft3d.f:46
0.0015 0.0015 0.9291 succes PSUCC ()
0.3047 0.2879 0.7777 succes PSUCC fft3d.f:49
0.1974 0.1869 0.7723 succes PSUCC fft3d.f:2
0.5951 0.5967 0.2706 succes PSUCC fft3d.f:160
0.6571 0.6188 0.5435 succes PSUCC fft3d.f:82
0.0497 0.0470 0.5358 failed PSUCC fft3d.f:82
0.8549 0.7975 0.8892 succes PSUCC fft3d.f:78
